LEI,Name
549300IZ2M67ED5XC477,"UBS BB CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A"
549300IZ71UAMEHWL382,MEMORIAL SLOAN-KETTERING CANCER CENTER
549300IZFVXL9ZPJFM37,"FBN SECURITIES, INC."
549300IZU6NBO0IUQM56,BLUESTONE MORTGAGES LIMITED
549300J06DR268G1B556,"MOODY'S INVESTORS SERVICE, INC."
549300J0EHU6M88PZ560,"WOLVERINE TRADING, LLC"
549300J0GSZ83GTKBZ89,OTP banka d.d.
549300J0P7XYE8BMZ775,"WILLIAM BLAIR & COMPANY, L.L.C."
549300J0Q7EXSG12P147,XINJA BANK LIMITED
549300J0U7C8RDJRQX84,Max Matthiessen Värdepapper AB
549300J0YLPRCHNP5L73,PLATA CAPITAL EUROPE AS
549300J11TNGTWCC3R56,CITADEL SECURITIES GCS (IRELAND) LIMITED
549300J20BNHLUZ42L86,HCCI LIHTC LLC
549300J22EU1A0WATN43,中国华安投资有限公司
549300J3K4KLKZR37L92,GSG LIHTC INVESTOR LLC
549300J3KKX1PEJGDW36,ARCH REINSURANCE LTD.
549300J3OSVP1WT8DW93,J.P. MORGAN CHASE BANK BERHAD
549300J3VGZXNP7PEB59,CLARUS SECURITIES INC.
549300J43MRRHUL8JX64,"BLACKROCK INSTITUTIONAL TRUST COMPANY, N.A. UK BRANCH"
549300J4ASJ4UGJ5R887,安聯環球投資亞太有限公司
549300J4GJ6K0JZPI032,AUSWIDE BANK LTD
549300J4MR4TMTZPUP92,"DAYFORCE US, INC."
549300J4SXC5ALCJM731,FERROVIE DELLO STATO ITALIANE S.P.A.
549300J4U55H3WP1XT59,Bayer Aktiengesellschaft
549300J4W2S4CAFJ0X57,"CAIXA GESTÃO DE ATIVOS, SGOIC, S.A"
549300J53CHFXTQML197,EncoreFX Inc.
549300J572R66JA41P46,AMLQ HOLDINGS (DEL) LLC
549300J57FPGYEI4IO14,KAIROS PARTNERS SGR S.P.A.
549300J5T6BQEV7FBF42,STONEHAGE FLEMING DEALING AND TREASURY SERVICES (JERSEY) LIMITED
549300J5VB24NI9MBU61,Goldman Sachs Services (Hong Kong) Limited
549300J5W91RLNLMTL86,Adams Community Bank
549300J5WTRUG44NX905,NIKE SWIFT B.V.
549300J5X4E65PJHE355,VPK SERVICES
549300J6GFO6DALBE134,AMF Fonder AB
549300J778QS7XTS7440,臺灣期貨交易所股份有限公司
549300J7IN26FW3I8P68,"SOUTHEASTERN ASSET MANAGEMENT, INC."
549300J8CUY0MPIIZG03,"WISCONSIN CAPITAL MANAGEMENT, LLC"
549300J8JKCZBPXJRS07,TP ICAP (SINGAPORE) PTE. LTD.
549300J97JXR3URQK322,UNION BANK OF THE PHILIPPINES
549300JA2AF0TMGHY210,HO CHI MINH CITY DEVELOPMENT JOINT STOCK COMMERCIAL BANK
549300JANZ5F5NT3Q036,"LIGHTHOUSE INVESTMENT PARTNERS, LLC"
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s."
549300JB2WGPWORBJO80,ARDIAN HOLDING
549300JBCWFMP0AEWN09,ALUBAF ARAB INTERNATIONAL BANK
549300JBN1OSM8YNAI90,ALLY FINANCIAL INC.
549300JBZ3MK7Z4FI764,Thomaston Savings Bank
549300JC6II4Z5801517,J.P. MORGAN SECURITIES ASIA PRIVATE LIMITED
549300JCAG8ICQAUC638,Alfa Laval Treasury International AB (publ)
549300JCH2GVKT4FK296,GROBANK LIMITED
549300JD2GHO6WG85597,ENEL GLOBAL TRADING S.P.A.
549300JDVRDBH680VF26,富国生命保険相互会社
549300JDXN2C72I4OJ74,COPERION GMBH
549300JDXPV5U7PN2R62,HIDDEN ROAD PARTNERS CIV US OTC LLC
549300JDZ831FK78P830,Sijoitusrahasto Nordea Venäjä
549300JE3W6CWY2NAN77,CARRIER GLOBAL CORPORATION
549300JEB576INN13W07,WRKCO INC.
549300JEBULFT3BSU682,Bangor Savings Bank
549300JECLPX13NZLU57,DANSKE ANDELSKASSERS BANK A/S
549300JERLAEEXE2BW14,AXALTA COATING SYSTEMS GERMANY GMBH & CO. KG
549300JESI5VYMIRYH75,Louisbourg Investments Inc.
549300JFPLM3K1EQT363,KIWIRAIL HOLDINGS LIMITED
549300JFZMTJ6K65TJ25,Sijoitusrahasto Nora Three (SEK)
549300JGFH6L45DLE408,AB Nasdaq Vilnius
549300JGIJIWD1F37S39,BANCO FALABELLA
549300JGWNFUAVSUH393,OUTSET GLOBAL TRADING LIMITED
549300JHIZVM4UYRQQ16,BANCO DE MOÇAMBIQUE
549300JHM7D8P3TS4S86,株式会社日本証券クリアリング機構
549300JI5RKNDKC3GU44,中國信託商業銀行股份有限公司
549300JIEINNUZB0YC91,CLEARBRIDGE INVESTMENTS LIMITED
549300JIHPG76IIVMR92,GLOBAL
549300JIZNNQPMQBIM70,Meridian Credit Union Limited
549300JJ9X98J3496292,ASPHALTOS TRADE S.A.
549300JJPHM34SB2IK90,SOCIÉTÉ GÉNÉRALE COTE D'IVOIRE S.A.
549300JK0JZQU6CW3084,BANCA DI CREDITO COOPERATIVO VICENTINO - POJANA MAGGIORE (VICENZA ) - SOCIETA' COOPERATIVA
549300JK2NJEXZ7X6Z09,安泰商業銀行股份有限公司
549300JK5MARGBR0V142,Calamos Aksia Advisors LLC
549300JK865OUJRKJV94,SCOTIA INVESTMENTS JAMAICA LIMITED
549300JKGKT4PJ43H784,RESOLUTION CAPITAL LIMITED
549300JKYBEV1DF8FD32,Banesco USA
549300JL0QLIQC7NEN29,HP SINGAPORE (PRIVATE) LIMITED
549300JL3TGNE3Y7PE33,Texas Security Bank
549300JLJBBW3K5GLQ29,"GCA INVESTMENT MANAGEMENT, LLC"
549300JMMSS9C5S2HO30,QVT FINANCIAL LP
549300JMNZL6MTGJFW72,ANZ BANK (VANUATU) LIMITED
549300JN4JHMFPO31Y81,"LORD, ABBETT & CO. LLC"
549300JNH2DV17Z80F28,EURIZON CAPITAL SGR S.P.A.
549300JNK4NQF55REI10,AVERE COMMODITIES SA
549300JNOD6D228BRU50,RPM Risk & Portfolio Management AB
549300JNUWJPM2KO7L98,HAFNIA SG PTE. LTD.
549300JOREQVVS6OSN96,GOLDMAN SACHS (MALAYSIA) SDN. BHD.
549300JOSXQ6OINW6U87,StoneX証券株式会社
549300JOY5AOTCRJCO70,SOCIETE GENERALE SECURITIES INDIA PRIVATE LIMITED
549300JP3R5ZCN3Y0W95,Banco Central De Bolivia
549300JP4L34E48UJM16,The RMR Group Inc.
549300JPG4IUQOVV5C90,"Middlesex Federal Savings, F.A."
549300JPMMI8T2PBJU34,SCHRODERS (BERMUDA) LIMITED
549300JPU10TNVWFRE67,Artisans' Bank
549300JQ26UYYI7I7C72,Eastern Caribbean Central Bank
549300JQ5583E0CEKQ61,EQUITY TRUSTEES LIMITED
549300JQCOHB4P575F76,SUNCOR ENERGY SERVICES INC.
549300JR32EO2KGZQM55,PETERS & CO. LIMITED
549300JRFTHOLH9YTE16,BANQUE CENTRALE DES ETATS DE L'AFRIQUE DE L'OUEST
549300JRH86BT3KZUJ54,MERRILL LYNCH S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS
549300JRHF1MHHWUAW04,NATIONAL FINANCIAL SERVICES LLC
549300JRZJXS01TP9N73,MCNB Bank and Trust Co.
549300JS165WZ2MDFW17,"АКЦІОНЕРНЕ ТОВАРИСТВО ""МЕГАБАНК"""
549300JSAJFLTQ47NG13,TUFTON INVESTMENT MANAGEMENT LTD
549300JSC82O1L4XV837,Nordnet Bank AB
549300JSQZG5CD2LWR30,The Dime Bank
549300JSVDZIR2CPTP95,SECURITY BANK CORPORATION
549300JSX0Z4CW0V5023,adidas AG
549300JT4RK8VWKNUS94,MARCHES FINANCIERS MACQUARIE CANADA LTEE.
549300JTBUGNI7GO3P51,ALTERNATIF YATIRIM ANONIM ŞIRKETI
549300JTF4D3RNCGFU45,BANCO PICHINCHA S.A.
549300JTJBG2QBI8KD48,STANDARD CHARTERED BANK MALAYSIA BERHAD
549300JUFNE0FD1EVT09,ROTHSCHILD & CO WEALTH MANAGEMENT UK LIMITED
549300JUFTJMOTC28B39,DANSKE COMMODITIES A/S
549300JUMW00QTZRX045,STANDARD CHARTERED BANK NEPAL LIMITED
549300JUTRXBBFGCJB34,"INVESTQUEST - SOCIEDADE GESTORA DE PATRIMÓNIOS, S.A."
549300JVXT0U42UPXE36,DRW GLOBAL MARKETS LTD
549300JW2HGF0IEGQ526,SARENS BESTUUR
549300JW85B6K24YJS45,渣打(亞洲)有限公司
549300JWHWRPWRFUMF97,DIGITAL
549300JWNE2R5KAL9F35,"Banco Davivienda Salvadoreño, S.A."
549300JWO836U8W2PR12,BANQUE RICHELIEU MONACO
549300JWXZAV7QL16W86,شركة الخطوط الجوية الكويتية
549300JX7L6CKP0SZF78,ナティクシス日本証券株式会社
549300JXIQJRQ1HME757,Florence Bank
549300JXJMSTRDTQF377,STONE RIDGE ASSET MANAGEMENT LLC
549300JXMTTP8GKYIX14,Medtronic Global Holdings S.C.A.
549300JXVNVNY1YSBO15,CASSA RURALE VAL DI SOLE - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA
549300JY1SNI78TP4048,MCCAIN FOODS LIMITED
549300JYPS6Z0I1BVB86,MORGAN STANLEY SAUDI ARABIA
549300JYX4DF88DA4495,ALLAN GRAY
549300JZCEAE9IY7LR48,Bordier Bank (TCI) Ltd.
549300K0BHJ9BX9J8J87,DWS Investment GmbH
549300K0ZDYG8YJZ3L95,"Ponce Bank, National Association"
549300K17GM8EQD0FQ48,"FTI CONSULTING, INC."
549300K1V1WOTCGNSI96,BANCO ABC BRASIL S.A.
549300K2507QF5P5DT31,VELOCITY TRADE CAPITAL LTD.
549300K38X31USHAII08,FIRST FONDENE AS
549300K3XH58G82FRX97,CORREDORES DAVIVIENDA S A COMISIONISTA DE BOLSA
549300K42HUHZN128246,CAIXA DE CREDITO AGRICOLA MUTUO DE BOMBARRAL CRL
549300K48PIZ6BU1KP31,ソニー生命保険株式会社
549300K4BLURJJ58VL85,PICTET BANK & TRUST LIMITED
549300K4FEQB268PFW97,LIBERTY OSTRAVA A.S.
549300K4JV5KZ338XY26,AB INBEV HOLDINGS LIMITED
549300K4NM6XHJNWCF67,Gass Capital Markets GmbH
549300K4ROHPOTQWXU96,Europ Assistance Holding SA
549300K4SXC0CLBZHS67,"CLEARARC CAPITAL, INC."
549300K4W3A5ITOPTK67,QUADIENT S.A.
549300K52B4WORY4WR96,CapitalOne a.d. Beograd
549300K569KJZL34UR56,ELDON CAPITAL MANAGEMENT LIMITED
549300K5CRYK9CDF8616,RIVERGLYDE PROPERTY FINANCE DESIGNATED ACTIVITY COMPANY
549300K5GD3JPA2LLG98,Seðlabanki Íslands
549300K5IND0FIJ1BK85,GENERAL PENSION AND SOCIAL SECURITY AUTHORITY
549300K5KP6M0E54QI49,MAERSK TANKERS A/S
549300K5MB1CG23DBD13,Tetragon Partners UK LLP
549300K609B872PZT291,"CONSTELLATION INSURANCE, INC."
549300K6BTPH3TXTDU71,ATB CAPITAL MARKETS INC.
549300K6KOPTARHG2C50,Exprinter International Bank N.V.
549300K6T3J5QIB4B873,DEGROOF PETERCAM ASSET MANAGEMENT
549300K78FM6LBJBZK62,"GOLDMAN SACHS WEALTH SERVICES, L.P."
549300K7LUCBJS7USM69,康利亞太有限公司
549300K7NH3086Y0SV98,HBL BANK UK LIMITED
549300K7RQWLX0DZGM20,FINACOR & ASSOCIES SA/NV
549300K7SRNSZFCG1N08,ABRDN INVESTMENTS DEUTSCHLAND AG
549300K7YFYNV2QW2M07,OLD MISSION EUROPE LLP
549300K7Z2KT76WQJD18,NARODOWY BANK POLSKI
549300K8L0JBCINX9D23,"OSI GROUP, LLC"
549300K8PLPY0Y3RE011,بنك بيبلوس ش.م.ل
549300K8SDGLDAWJ7825,"Waterstone Capital Management, L.P."
549300K8TJRAKK72RA49,STANDARD CHARTERED YATIRIM BANKASI TÜRK ANONİM ŞİRKETİ
549300K8ZGR1UGJM1U10,SIP Nordic Fondkommission AB
549300K9HQYU0EZRPV93,BT FUNDS MANAGEMENT LIMITED
549300KAGSU38TD02M71,TECH DATA LUXEMBOURG S.à.r.l.
549300KANWUH74ELG813,IKC Capital AB
549300KAWKHIO6H7OD97,TI AUTOMOTIVE LIMITED
549300KAXHDD341NRL28,"Caixa-Banco de Investimento, S.A."
549300KBD80FBR6EOW23,State Street Bank International GmbH
549300KBW1UFG70QHB90,Lazard Freres & Co. LLC
549300KCJ26VBX5L8L53,GVA Partners SA
549300KD5PDUFGGVGQ18,华侨银行有限公司
549300KDE5DT1929F576,CHARLES TAYLOR INVESTMENT MANAGEMENT COMPANY LIMITED
549300KDR56WHY9I3D10,WEIR GROUP PLC(THE)
549300KDZJWLZSXF0618,FRANKLIN TEMPLETON AUSTRALIA LIMITED
549300KE7IXAZX7PNY32,GOLDMAN SACHS UK HEALTHCARE TRUST LIMITED
549300KEQATBHAGVF505,MKS INC.
549300KEVMSOSY8T8R35,SOUTH AFRICAN RESERVE BANK
549300KEY1F8CN4Y8H09,THREADNEEDLE INVESTMENT SERVICES LIMITED
549300KEYHJ10QGWYW66,"АКЦІОНЕРНЕ ТОВАРИСТВО ""СЕБ КОРПОРАТИВНИЙ БАНК"""
549300KF1ZL7PZ3FNF52,NIKE EUROPE HOLDING B.V.
549300KFLI6V2PUY8522,Bank Gutmann Aktiengesellschaft
549300KFUYUBWR916846,TULLETT PREBON SOUTH AFRICA
549300KFWCXTM1FCEI16,"CATHAY LIFE INSURANCE CO., LTD."
549300KGF2GKSYXF4A43,BANQUE RICHELIEU FRANCE
549300KGFU24TKE6O148,Sijoitusrahasto Nora Four (EUR)
549300KGI78MKHO38N42,"ZAVAROVALNICA TRIGLAV, d.d."
549300KGPYQZXGMYYN38,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC
549300KGZ542NOXMOK66,THE CAMBRIDGE STRATEGY (ASSET MANAGEMENT) LIMITED
549300KH8TWZHTVN7L56,"Provident Investors, L.L.C."
549300KHB4GQQCIN1X35,UBS Futures Singapore Ltd.
549300KHCNR5IIBHUM44,GOLDMAN SACHS ASSET MANAGEMENT (INDIA) PRIVATE LIMITED
549300KHUXLS6Q30KT26,Mizuho Markets Cayman LP
549300KIPCE7JIEIM651,"YOUSIF CAPITAL MANAGEMENT, LLC"
549300KIPGRYLXDQDD87,Bank of China International Limited
549300KJ10X71KOMA788,BANCO ITAÚ (SUISSE) SA
549300KJAKQN5OEO4N05,FIERA CAPITAL CORPORATION
549300KJD6WXP2OOPT58,Pepins Sweden AB
549300KJDAUOUEZMPC33,BARAK CAPITAL G.T. LTD
549300KJI3KX8KY2FG10,Hilltop National Bank
549300KJO7OEHERLYI94,State Street Fund Services (Ireland) Limited
549300KJPQZ8FP5J7V50,LABORATOIRES DE BIOLOGIE VEGETALE YVES ROCHER
549300KJZ82173UB3I21,City National Bank of West Virginia
549300KK68CZPET8CV49,Citigroup Global Markets Hong Kong Futures and Securities Limited
549300KKF90PR16SX010,NORCAP AS
549300KKI18U36EHXZ86,Virksomhedsobligationer KL
549300KKIZ6TSRIP5898,JS BANK LIMITED
549300KKLDTNOIW0NU52,CAPITAL FUND MANAGEMENT
549300KKMY8XC2HPZ142,IBKR Financial Services AG
549300KKSXXV6AMJJB15,"DRW COMMODITIES, LLC"
549300KKXGLDFUDZ0Q43,VIKING GLOBAL INVESTORS EUROPE LLP
549300KLGSXQ8Q35LD60,PT GOLDMAN SACHS INDONESIA SEKURITAS
549300KLYWZE8YFUI784,RUBY CAPITAL PARTNERS LLP
549300KM6VUHPKQLQX53,CANTOR FITZGERALD EUROPE
549300KMFGGW36I79D06,BROWN ADVISORY LLC
549300KMTLEZ7POU8H05,RBC Royal Bank (Barbados) Limited
549300KNQS43Y7TO3X67,CLEAR STREET LLC
549300KNUZPLW6UD1E30,高盛期货（深圳）有限公司
549300KNWERW7QG9HM70,"JMMB PUESTO DE BOLSA, S.A"
549300KO1GDQ208GOP45,Banque Havilland (Liechtenstein) AG
549300KO2EX5JZ22XO06,MELVILLE DOUGLAS INVESTMENT MANAGEMENT
549300KOLY0319FWUU47,COREBRIDGE INSTITUTIONAL INVESTMENTS HOLDINGS CORP.
549300KOORG6SN9LMO68,IIG BANK (MALTA) LTD
549300KOOW3B2WK0K818,WORLD FIRST NETHERLANDS B.V.
549300KOUXTTEDKLU491,Eurex Capital OÜ
549300KOZUWUZDRQ8F66,OPHIR ASSET MANAGEMENT PTY LTD
549300KP1F33MIYFFP74,BELL ASSET MANAGEMENT LIMITED
549300KP56LL8NKKFL47,THE BANK OF NEW YORK MELLON (INTERNATIONAL) LIMITED
549300KP5KVQJDR7WD41,Sijoitusrahasto Nordea Pohjois-Amerikka Osinko
549300KPBYGYF7HCHO27,República Argentina
549300KPKY7DRCHYZF60,SAMSUNG ELECTRONICS NORDIC AKTIEBOLAG
549300KPP03BLDBGEJ74,ALTURA MARKETS SOCIEDAD DE VALORES SA
549300KPPMVGR0EBG252,ASSET VALUE INVESTORS LIMITED
549300KQ38UGDJPWLM29,RBC (BARBADOS) TRADING BANK CORPORATION
549300KQBXAI1XD5BD24,MANULIFE INVESTMENT MANAGEMENT (SINGAPORE) PTE. LTD.
549300KQPH36X3TWWB38,Tjänstemannarörelsens Förvaltningsfond
549300KQWCT26VXWW684,GOLDMAN SACHS FINANCE CORP INTERNATIONAL LTD
549300KR3CB1AXT4LT74,UNION BANCAIRE PRIVEE (UK) LIMITED
549300KRHG5GM7DXKE41,REYL & Cie SA
549300KRYIHU89KDBD86,EASTERN BANK PLC.
549300KRZPD4CJ340L77,Sunwest Bank
549300KS3MIBF4UT2D62,SWISS REINSURANCE AMERICA CORP
549300KSAOIBSRXY2E64,SWISS LIFE (LUXEMBOURG)
549300KSBRB2D8PZE641,"FOCUS PARTNERS WEALTH, LLC"
549300KSDR83FJJPZ790,Transmarket Group LTD
549300KST6N97GYH0O45,Susser Bank
549300KUB2XKWLPMXV81,NORTHERN BANK LIMITED
549300KUIHN585DKX254,SOCIETE GENERALE PRIVATE BANKING (MONACO)
549300KULHTCGKZVUP07,Wictor Family Office AB
549300KUN9K9K32C6D97,"BNP Paribas Prime Brokerage International, Limited"
549300KUYF5QOROM7N37,ESL Federal Credit Union
549300KV400XOCIS7Q68,บริษัท ไทยประกันชีวิต จำกัด (มหาชน)
549300KVPORT2SG1FP15,NOMURA SECURITIES MALAYSIA SDN. BHD.
549300KW6FNTSZB43I63,The Caravel Fund (International) Ltd
549300KW705BBINDIZ26,TIB National Association
549300KWBK7CWIYDD351,Equinor OTS AB
549300KWL65KWWO7FY68,SOCIEDADE GESTORA DOS FUNDOS DE PENSÕES DO BANCO DE PORTUGAL S.A.
549300KWMDAFBV6VR711,AHAM Asset Management Berhad
549300KWMEQCS3XR4H73,PICTET ALTERNATIVE FUNDS - MOSAIC EURO
549300KWQQIOY2F3L963,MOODYS LOCAL BR AGENCIA DE CLASSIFICACAO DE RISCO LTDA.
549300KWRNDIITFG5S11,TD FINANCIAL PRODUCTS LLC
549300KWRS8Y610HFO62,Investeringsforeningen Profil Invest
549300KWU8YQOYSK5Y64,NBC GLOBAL FINANCE LIMITED
549300KWWHBDT5QFY692,EKATERRA GROUP FINANCE B.V.
549300KWXY72RJWYSG13,Utmost Paneurope Designated Activity Company
549300KX2KT8MOAS5Q71,"State Bank of the Lakes, National Association"
549300KX53HCGKOLNC71,ECOGREEN SA
549300KX5KSYGK8YMN81,CREDIT LIBANAIS S.A.L.
549300KXBEJAOJ9OVF93,NATIONAL TREASURY MANAGEMENT AGENCY
549300KXK2BI4PYWQ807,Kåpan Tjänstepensionsförening
549300KY09TR3J12JU49,"SS&C TECHNOLOGIES, INC."
549300KYQM9VZAD08L54,NBF Markets (Cayman) Limited
549300KZ8RU11X0L9455,株式会社北國銀行
549300KZDJZQ2YIHRC28,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
549300KZJFHUSUNKZZ03,摩根士丹利亞洲有限公司
549300L09D57A4VEVO78,HERITAGE AND PEOPLE'S CHOICE LIMITED
549300L0HN6HS5QSDL27,PT. Bank QNB Indonesia Tbk.
549300L0HTJZNDINJP85,PARTNERS GROUP (UK) LIMITED
549300L0NC8SF6OQIR89,WESTMINSTER BANK LIMITED
549300L0QEAI5DYJ2U56,東海東京証券株式会社
549300L150UTDIQIWS31,"GELBER GROUP, LLC"
549300L1IEXJYJ2NUV45,Sparekassen Danmark
549300L1IG2JOW7XNY28,"NISA INVESTMENT ADVISORS, LLC"
549300L1LYV2VEI08P16,SGX BOND TRADING PTE. LTD.
549300L2CGMMXM4BR047,CREDIT SUISSE SECURITIES (INDIA) PRIVATE LIMITED
549300L2QZVVBZF48N53,"INTREPID CAPITAL MANAGEMENT, INC."
549300L2RSQCVMOHGM20,PUBLIC BANK BERHAD
549300L2TJKMRAVJCZ02,SUEZ CANAL BANK SAE
549300L34SVNLDX2HM14,BAHRAIN INDIAN INTERNATIONAL EXCHANGE CO
549300L36QZWPHM6FP31,"Citizens Business Bank, National Association"
549300L3R4ZB01CCMA36,HAMBLIN WATSA INVESTMENT COUNSEL LTD.
549300L3R6C4MA4YKN89,APOLLO INSURANCE SOLUTIONS GROUP LP
549300L4ISXB74YTKM79,SWISS LIFE (LIECHTENSTEIN) AG
549300L4UJ40IEVVI304,Cerner Corporation
549300L4VGUHIHBN5T53,CASSA RURALE ALTA VALSUGANA BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA
549300L51ZEIQOS58R74,"China Merchants Bank Co., Ltd., Luxembourg Branch"
549300L5FZ06J1914B44,NOTTINGHAM BUILDING SOCIETY
549300L5KZQRDVVXSK45,"CLEARBRIDGE INVESTMENTS, LLC"
549300L5L2B7LJ7VK287,"CORVUS CO., LTD."
549300L6OVRS3MGIEG89,CAMBRIDGE MERCANTILE CORP. (UK) LIMITED
549300L6VFT40METCL65,BRITISH AMERICAN TOBACCO DEL PERU HOLDINGS S.A.
549300L6WP2S7MIBLO68,NEXO AG
549300L70BS183Y6ML67,DWS Investment S.A.
549300L72GYBDRZU7D50,CHEYNE CAPITAL MANAGEMENT LIMITED
549300L770PQT649FP60,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA AFILIADO A LA BOLSA DE VALORES DE LA REPUBLICA DOMINICANA"
549300L7I4W19C7JV575,"VIRTUS FIXED INCOME ADVISERS, LLC"
549300L7V4MGECYRM576,Bank Vontobel AG
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A.
549300L87TNUBT6M3A17,ITALFINANCE RMBS S.R.L.
549300L8G1E7ZHVEOG75,NATIXIS SECURITIES AMERICAS LLC
549300L9109V36J94123,AFFINITY PETCARE S.A.
549300L9MOPDT0NKE883,"Fidelity Bank, National Association"
549300LAFD5QRROLSB17,BGC LIQUIDEZ DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
549300LALC1WP3OOQJ68,"DELPHI CAPITAL MANAGEMENT, INC."
549300LBK5BTNFKZJD14,Univest Bank and Trust Co.
549300LCITTTQIP3QB34,GOLDMAN SACHS ISRAEL LLC
549300LCJ1UJXHYBWI24,"Публичное акционерное общество ""Нефтяная компания ""ЛУКОЙЛ"""
549300LCLFZTX0SGM862,RWC ASSET MANAGEMENT LLP
549300LCO2FLSSVFFR64,"RBC Capital Markets, LLC"
549300LCQ7UM3GW8VB53,CONVERSE CANADA CORP.
549300LCQUXMRSWPKT48,NORDEA INVESTMENT FUNDS S.A.
549300LCTN5FC5FYWG51,BANCO AGROMERCANTIL DE GUATEMALA
549300LDE6CIQJ9C5F75,UNITED OVERSEAS BANK PHILIPPINES
549300LE3G5S51QJXW60,ARAB ISLAMIC BANK
549300LETZT83D62QF65,ELQ Investors X S.à r.l.
549300LF0ECT0YGJTB41,BANANA FINTECH SERVICES CORPORATION
549300LFHTJF2OGIXL33,CASSA RURALE VALLAGARINA - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA
549300LFK257DF2RVN05,TCW ASSET MANAGEMENT COMPANY LLC
549300LG353H35323B05,BSI BANK LIMITED
549300LGSPGRHCXQ3543,SUN LIFE INVESTMENTS LLC
549300LGZ1IY6IGRCP97,INVESTMENT MANAGEMENT CORPORATION OF ONTARIO SOCIETE ONTARIENNE DE GESTION DES PLACEMENTS
549300LH3IWWTHU2LD07,Jabre Capital Partners SA
549300LHMIP8TSSM5E16,"CMS ASSET MANAGEMENT (HK) CO., LIMITED"
549300LHRGMT4X7VHF05,رضا الانصاري للصرافة ش.ذ.م.م
549300LIHOK7FE6D2888,Bank RBK JSC
549300LIV65YU31L5264,J. SAFRA SARASIN (DEUTSCHLAND) GMBH
549300LIVN3FFOJN2K47,VÅR ENERGI ASA
549300LJ1SLN90J0C789,"""TELECOM ITALIA SPARKLE S.P.A."" ANCHE DENOMINATA IN FORMA ABBREVI ""TI SPARKLE"
549300LJA5XIWTG2V513,CLARIVEST ASSET MANAGEMENT LLC
549300LJO8ORMI8ZWM80,ЮГ МАРКЕТ
549300LKHWFX99UJ3X15,JPMORGAN SECURITIES (MALAYSIA) SDN. BHD.
549300LKNMTCNMPT7A11,JBWERE (NZ) NOMINEES LIMITED
549300LKSXTJD9P0YZ08,"SAMSUNG - ELECTRONIC PORTUGUESE, UNIPESSOAL LDA"
549300LL1VXRM45CLF50,FONDATION DE FRANCE
549300LM7URE8RZR5X06,HSBC PRIVATE BANK (SUISSE) SA
549300LN3SG0DGWL5O83,"GPS CAPITAL MARKETS, LLC"
549300LNCLMO3ITVCU07,AFRICAN DEVELOPMENT BANK
549300LNIUIPKJOPIK90,野村アセットマネジメント株式会社
549300LNKU6K5TJCRG93,STONEX FINANCIAL INC.
549300LNYKT3CP3PML94,ADELPHI CAPITAL LLP
549300LO2GWZ8BBSY014,SAMSUNG ELECTRONICS SOUTH AFRICA (PTY) LTD
549300LO6BJXOY8V8320,BANQUE DE POLYNÉSIE
549300LOLPFZ05R1BE51,BEKA FINANCE SV SA
549300LOOVRKTNUWQP68,ELQ INVESTORS VI LTD
549300LP0CV2MNC1GV68,"Academy Bank, National Association"
549300LPS48DJ96NXT15,AHL PARTNERS LLP
549300LQ0ICT0TCPEZ41,"FORMUE- & INVESTERINGSPLEJE A/S, FONDSMÆGLERSELSKAB"
549300LQ4LWX2R8ZV130,"KYNDRYL HOLDINGS, INC."
549300LQ6NXDW1B8NT42,엔에이치투자증권(주)
549300LQBRSSUQ58GO21,WISDOMPOINT CAPITAL LTD
549300LQIZZDDHTTK166,Rothschild & Co Investment Managers
549300LQR5JY5EOLWS35,JAK Medlemsbank
549300LR4TCK5I7EJE98,MB CBA BONDCO S.P.A.
549300LRFPSC0IOE0112,MIMAII NZ LIMITED
549300LRI77T5F28OH18,UNILEVER FINANCE INTERNATIONAL B.V.
549300LRIF3NWCU26A80,"BlackRock Finance, Inc."
549300LRKHF4Y7D41I50,"BRIDGEWAY CAPITAL MANAGEMENT, LLC"
549300LRPVT8N6FNFC04,株式会社 京都銀行
549300LRSNKYDM4Q4635,JPMORGAN ASSET MANAGEMENT INTERNATIONAL LIMITED
549300LSDJAZ2PO51K23,Nordea Swedish Stars
549300LSHWT3B834RD96,Chow Tai Fook Life Insurance Company Limited
549300LSMT16CIP6P858,POYRY CAPITAL LIMITED
549300LSYQGRUUNKDU12,Nineteen Private Capital AB
549300LT256P1KNTYF28,"FIDELITY SERVICE COMPANY, INC."
549300LT5DL1WYL17V72,SOUTH RIVER ASSET MANAGEMENT LIMITED
549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC
549300LTZQGEAJRFIU65,AB Financial Markets Ltd.
